brand,price,fuel,month,year,mileage,power,url
Ford Focus 1.4 Comfort,3750.0,Gasolina,Dezembro,2003,156000,75,https://www.standvirtual.com/carros/anuncio/ford-focus-1-4-comfort-ID8PzJKD.html
Kia Sportage 1.7 CRDi ISG Nav Line,19900.0,Diesel,Maio,2018,146200,115,https://www.standvirtual.com/carros/anuncio/kia-sportage-1-7-crdi-isg-nav-line-ID8PzJK7.html
Fiat 500X 1.3 MJ City Cross,17900.0,Diesel,Março,2020,88000,95,https://www.standvirtual.com/carros/anuncio/fiat-500x-1-3-mj-city-cross-ID8PvIW1.html
Renault Mégane Sport Tourer,17600.0,Diesel,Agosto,2019,131000,115,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-ID8Pzaj4.html
Mercedes-Benz A 180,31500.0,Gasolina,Setembro,2020,32800,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-ID8Pyizg.html
BMW 320 d Auto,29900.0,Diesel,Março,2019,100000,190,https://www.standvirtual.com/carros/anuncio/bmw-320-d-auto-ID8PyQm9.html
SEAT Leon 2.0 TDI Style,23390.0,Diesel,Agosto,2021,1,115,https://www.standvirtual.com/carros/anuncio/seat-leon-2-0-tdi-style-ID8PzODF.html
Nissan Qashqai 1.2 DIG-T Tekna,16900.0,Gasolina,Janeiro,2015,98000,115,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-2-dig-t-tekna-ID8PpwOB.html
Peugeot 508 SW,7900.0,Diesel,Fevereiro,2016,201000,120,https://www.standvirtual.com/carros/anuncio/peugeot-508-sw-ID8PtYsZ.html
BMW 320 Gran Turismo d Auto Line Sport,21500.0,Diesel,Outubro,2013,117000,184,https://www.standvirtual.com/carros/anuncio/bmw-320-gran-turismo-d-auto-line-sport-ID8PzCAx.html
Mercedes-Benz B 200 CDi BlueEfficiency Aut.,14750.0,Diesel,Novembro,2013,161000,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-200-cdi-blueefficiency-aut-ID8Pyik1.html
Mercedes-Benz A 180 d Style Aut.,21990.0,Diesel,Outubro,2017,147000,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-style-aut-ID8Pvbfo.html
Citroën C4 Cactus 1.2 PureTech Feel,11450.0,Gasolina,Dezembro,2016,125537,82,https://www.standvirtual.com/carros/anuncio/citron-c4-cactus-1-2-puretech-feel-ID8PzVZS.html
Peugeot 3008 1.2 PureTech GT Line EAT8,23900.0,Gasolina,Setembro,2019,97000,130,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-2-puretech-gt-line-eat8-ID8PzWCr.html
VW Golf 1.9 TDi 6V Confortline,7900.0,Diesel,Junho,2007,248931,105,https://www.standvirtual.com/carros/anuncio/vw-golf-1-9-tdi-6v-confortline-ID8Pz7TB.html
Ford Fiesta 1.4 TDCi Trend,7950.0,Diesel,Março,2009,181900,68,https://www.standvirtual.com/carros/anuncio/ford-fiesta-1-4-tdci-trend-ID8Pz7eM.html
Opel Zafira 2.0 CDTi Executive,14750.0,Diesel,Janeiro,2013,188140,165,https://www.standvirtual.com/carros/anuncio/opel-zafira-2-0-cdti-executive-ID8PwfGV.html
Citroën C2 1.4 HDi VTR Airdream,7500.0,Diesel,Abril,2009,279555,70,https://www.standvirtual.com/carros/anuncio/citron-c2-1-4-hdi-vtr-airdream-ID8PvZeW.html
Audi A4 Avant 2.0 TDI Business Line Sport,19950.0,Diesel,Maio,2015,141953,136,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-2-0-tdi-business-line-sport-ID8PuxSW.html
VW Golf Variant 1.4 TSi Confortline,7950.0,Gasolina,Janeiro,2008,195384,122,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-4-tsi-confortline-ID8PvWfK.html
Audi A6 Avant 2.0 TDI Ultra S tronic,31500.0,Diesel,Fevereiro,2018,75000,190,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-2-0-tdi-ultra-s-tronic-ID8Pz4pK.html
Mercedes-Benz C 200 d Avantgarde Aut.,24890.0,Diesel,Fevereiro,2018,96580,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-avantgarde-aut-ID8PuL1g.html
SEAT Arona 1.0 TSI FR,21990.0,Gasolina,Abril,2022,25631,110,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-fr-ID8PrC2c.html
Opel Meriva 1.3 CDTi Cosmo,7950.0,Diesel,Janeiro,2011,225420,95,https://www.standvirtual.com/carros/anuncio/opel-meriva-1-3-cdti-cosmo-ID8PxolV.html
Toyota Avensis SW 2.0 D-4D Executive,8950.0,Diesel,Setembro,2004,272654,126,https://www.standvirtual.com/carros/anuncio/toyota-avensis-sw-2-0-d-4d-executive-ID8Pt9Ln.html
Citroën C4 1.6 HDi Seduction,12900.0,Diesel,Maio,2013,137967,92,https://www.standvirtual.com/carros/anuncio/citron-c4-1-6-hdi-seduction-ID8Pz7eL.html
Mercedes-Benz GLC 300 e Coupé 4Matic,69990.0,Híbrido (Gasolina),Julho,2020,60000,320,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-300-e-coup-4matic-ID8PvPeI.html
BMW 116 d Aut. Sport Line,21500.0,Diesel,Dezembro,2017,104850,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-aut-sport-line-ID8PxLkF.html
Renault Clio 1.0 TCe Evolution Bi-Fuel,18000.0,Gasolina,Janeiro,2020,18000,101,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-evolution-bi-fuel-ID8PxLRs.html
BMW 118 d Pack M,36000.0,Diesel,Abril,2021,52000,150,https://www.standvirtual.com/carros/anuncio/bmw-118-d-pack-m-ID8PxQAV.html
Renault Scénic,7000.0,Diesel,Julho,2009,180000,110,https://www.standvirtual.com/carros/anuncio/renault-scnic-ID8PvHMl.html
VW T-Cross 1.0 TSI Life,21500.0,Gasolina,Julho,2020,46038,95,https://www.standvirtual.com/carros/anuncio/vw-t-cross-1-0-tsi-life-ID8Pnw3m.html
BMW 216 Gran Tourer d 7L Pack M,20500.0,Diesel,Maio,2015,146005,116,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-tourer-d-7l-pack-m-ID8PoFCG.html
Land Rover Range Rover Sport 3.6 TDV8 HSE P.6,39900.0,Diesel,Maio,2007,205000,272,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-sport-3-6-tdv8-hse-p-6-ID8Pxzm0.html
Toyota Auris Touring Sports 1.8 HSD Comfort+J17+Navi,14990.0,Híbrido (Gasolina),Dezembro,2015,110000,136,https://www.standvirtual.com/carros/anuncio/toyota-auris-touring-sports-1-8-hsd-comfort-j17-navi-ID8PzChX.html
SEAT Ibiza 1.0 Reference,11900.0,Gasolina,Abril,2016,78383,75,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-reference-ID8PyWl3.html
MINI One 1.6 Minimalist,10800.0,Gasolina,Março,2012,126834,98,https://www.standvirtual.com/carros/anuncio/mini-one-1-6-minimalist-ID8PyWl4.html
Audi A1 Citycarver 25 TFSI,26500.0,Gasolina,Outubro,2021,21000,95,https://www.standvirtual.com/carros/anuncio/audi-a1-citycarver-25-tfsi-ID8PoCkf.html
Smart Fortwo Cabrio Electric Drive Perfect,21900.0,Eléctrico,Setembro,2019,44324,82,https://www.standvirtual.com/carros/anuncio/smart-fortwo-cabrio-electric-drive-perfect-ID8Py3Ch.html
Smart ForFour Electric Drive Passion,17900.0,Eléctrico,Outubro,2019,39411,82,https://www.standvirtual.com/carros/anuncio/smart-forfour-electric-drive-passion-ID8PvH76.html
Smart ForFour 0.9 Passion 90,14900.0,Gasolina,Junho,2018,19101,90,https://www.standvirtual.com/carros/anuncio/smart-forfour-0-9-passion-90-ID8Pz3Bf.html
Smart ForFour EQ Prime,22490.0,Eléctrico,Outubro,2020,28767,82,https://www.standvirtual.com/carros/anuncio/smart-forfour-eq-prime-ID8Pwzmp.html
Renault Mégane 1.6 dCi GT Line Premium SS,11950.0,Diesel,Novembro,2013,123000,130,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-6-dci-gt-line-premium-ss-ID8PxFtQ.html
Smart ForTwo Coupé Electric Drive Passion,16500.0,Eléctrico,Setembro,2018,13702,82,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-electric-drive-passion-ID8PrhCo.html
Smart ForFour EQ Pulse,22900.0,Eléctrico,Maio,2020,22646,82,https://www.standvirtual.com/carros/anuncio/smart-forfour-eq-pulse-ID8PxqrJ.html
Smart ForTwo Coupé 0.9 Passion 90 Aut.,15900.0,Gasolina,Novembro,2019,46606,90,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-0-9-passion-90-aut-ID8Pm4W7.html
BMW 518 d Line Luxury Auto,32900.0,Diesel,Junho,2019,93000,150,https://www.standvirtual.com/carros/anuncio/bmw-518-d-line-luxury-auto-ID8PwTx7.html
BMW 520 d Efficient Dynamics Edition Aut. Sport Line,30250.0,Diesel,Janeiro,2019,137000,190,https://www.standvirtual.com/carros/anuncio/bmw-520-d-efficient-dynamics-edition-aut-sport-line-ID8PxfGs.html
Peugeot 208 1.5 BlueHDi Active Pack,22400.0,Diesel,Fevereiro,2023,21979,102,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-5-bluehdi-active-pack-ID8PxCV4.html
Peugeot 2008 1.5 BlueHDi Active Pack,24900.0,Diesel,Janeiro,2022,35983,110,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-5-bluehdi-active-pack-ID8PxCWY.html
VW Up! 1.0 BMT Move Auto,12950.0,Gasolina,Junho,2018,56000,60,https://www.standvirtual.com/carros/anuncio/vw-up-1-0-bmt-move-auto-ID8Pzu2t.html
Mercedes-Benz A 160 AMG Line,31800.0,Gasolina,Março,2022,21365,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-160-amg-line-ID8PvXUl.html
BMW i3 94Ah +Comfort Package Advance,20900.0,Eléctrico,Julho,2018,49000,170,https://www.standvirtual.com/carros/anuncio/bmw-i3-94ah-comfort-package-advance-ID8Pq7Xi.html
Land Rover Range Rover Sport 3.0 P510e Autobiography,165000.0,Híbrido (Gasolina),Setembro,2023,1950,510,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-sport-3-0-p510e-autobiography-ID8PxM9G.html
Chevrolet Camaro SS V8 496cui 8.1L Supercharged Blower,199900.0,Gasolina,Janeiro,1967,6800,900,https://www.standvirtual.com/carros/anuncio/chevrolet-camaro-ss-v8-496cui-8-1l-supercharged-blower-ID8P90d5.html
Hummer H2 533cv SUPERCHARGED V8 6.0 Luxury,84900.0,Gasolina,Setembro,2010,56250,533,https://www.standvirtual.com/carros/anuncio/hummer-h2-533cv-supercharged-v8-6-0-luxury-ID8NrQQW.html
Cadillac Escalade 6.2 V8 Luxury,99900.0,Gasolina,Março,2014,70000,420,https://www.standvirtual.com/carros/anuncio/cadillac-escalade-6-2-v8-luxury-ID8P9Nux.html
BMW 640 d Coupe M Sport Edition,49900.0,Diesel,Setembro,2016,197800,313,https://www.standvirtual.com/carros/anuncio/bmw-640-d-coupe-m-sport-edition-ID8PuE17.html
Chevrolet Camaro ZL1 1LE 6.2 V8 Extreme Track Performance Package,169900.0,Gasolina,Janeiro,2019,6610,650,https://www.standvirtual.com/carros/anuncio/chevrolet-camaro-zl1-1le-6-2-v8-extreme-track-performance-package-ID8PequF.html
Chevrolet 3100 Apache Stepside 5.4L 327cui V8,74900.0,Gasolina,Janeiro,1959,10000,280,https://www.standvirtual.com/carros/anuncio/chevrolet-3100-apache-stepside-5-4l-327cui-v8-ID8PzBb4.html
Kia EV6 58kWh Air,46500.0,Eléctrico,Maio,2022,1000,170,https://www.standvirtual.com/carros/anuncio/kia-ev6-58kwh-air-ID8PfWMd.html
Ford Mustang 5.0 Ti-VCT GT,85000.0,Gasolina,Novembro,2016,11000,419,https://www.standvirtual.com/carros/anuncio/ford-mustang-5-0-ti-vct-gt-ID8PzrKb.html
Ford Mustang Mach-E Standard AWD,52500.0,Eléctrico,Fevereiro,2022,1000,269,https://www.standvirtual.com/carros/anuncio/ford-mustang-mach-e-standard-awd-ID8PdL2x.html
Mercedes-Benz A 180 d AMG Line Aut.,35900.0,Diesel,Julho,2021,42000,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8Pk0Sv.html
Dacia Jogger 1.0 ECO-G SL Extreme 7L Bi-Fuel,26900.0,GPL,Abril,2023,2,101,https://www.standvirtual.com/carros/anuncio/dacia-jogger-1-0-eco-g-sl-extreme-7l-bi-fuel-ID8PsaTv.html
Opel Vectra GTS 2.2 DTi,4900.0,Diesel,Maio,2003,159300,125,https://www.standvirtual.com/carros/anuncio/opel-vectra-gts-2-2-dti-ID8PyQig.html
BMW M3 Standard,49990.0,Gasolina,Julho,2001,154000,343,https://www.standvirtual.com/carros/anuncio/bmw-m3-standard-ID8Py2RK.html
BMW X2 20 d xDrive Auto Pack M,37990.0,Diesel,Maio,2018,94000,190,https://www.standvirtual.com/carros/anuncio/bmw-x2-20-d-xdrive-auto-pack-m-ID8PveFa.html
Mitsubishi L200 2.3 DI-D Strakar CD Intense 4WD,39990.0,Diesel,Outubro,2020,40000,150,https://www.standvirtual.com/carros/anuncio/mitsubishi-l200-2-3-di-d-strakar-cd-intense-4wd-ID8PubkJ.html
Citroën C3 1.2 PureTech Shine,15990.0,Gasolina,Junho,2019,58000,83,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-shine-ID8PvfcO.html
Toyota Yaris 1.0 VVT-i Comfort,11990.0,Gasolina,Março,2011,133900,69,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-0-vvt-i-comfort-ID8Ps8t7.html
Fiat Panda 1.2 Easy S&S,11500.0,Gasolina,Setembro,2019,59900,69,https://www.standvirtual.com/carros/anuncio/fiat-panda-1-2-easy-s-s-ID8PuNO5.html
Audi A3 Sportback 1.4 TFSi Sport,13900.0,Gasolina,Julho,2012,182000,125,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-1-4-tfsi-sport-ID8PqhY1.html
Peugeot 5008 1.5 BlueHDi Allure Pack EAT8,37990.0,Diesel,Dezembro,2022,34162,130,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-eat8-ID8PzJMB.html
Opel Astra Sports Tourer 1.6 CDTI Dynamic Sport,15900.0,Diesel,Junho,2018,117000,110,https://www.standvirtual.com/carros/anuncio/opel-astra-sports-tourer-1-6-cdti-dynamic-sport-ID8PlNNp.html
Fiat Punto 1.3 M-Jet Lounge S&S,9800.0,Diesel,Maio,2014,151139,85,https://www.standvirtual.com/carros/anuncio/fiat-punto-1-3-m-jet-lounge-s-s-ID8Pw0q2.html
Mercedes-Benz A 250 e AMG Line,38000.0,Híbrido (Gasolina),Março,2021,44578,218,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8PyaA6.html
Peugeot 308 SW 1.6 BlueHDi Allure EAT6,12500.0,Diesel,Março,2016,180000,120,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-6-bluehdi-allure-eat6-ID8PzCGS.html
BMW 116 d Advantage,17500.0,Diesel,Setembro,2017,155000,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-advantage-ID8PuFyJ.html
SEAT Arona 1.0 TSI Style DSG,23900.0,Gasolina,Março,2023,13000,110,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-dsg-ID8PxeFz.html
Citroën C4 1.5 BlueHDi Shine EAT8,24290.0,Diesel,Maio,2021,64500,131,https://www.standvirtual.com/carros/anuncio/citron-c4-1-5-bluehdi-shine-eat8-ID8Pw2ot.html
Peugeot 308 1.5 BlueHDi Business Line,17980.0,Diesel,Outubro,2020,169855,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-5-bluehdi-business-line-ID8PwiCR.html
Peugeot 308 1.5 BlueHDi Active Pack,16750.0,Diesel,Agosto,2018,152144,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-5-bluehdi-active-pack-ID8PyBJK.html
Citroën C4 Cactus 1.6 e-HDi Feel Ed.Hello ETG6,14350.0,Diesel,Janeiro,2015,136000,92,https://www.standvirtual.com/carros/anuncio/citron-c4-cactus-1-6-e-hdi-feel-ed-hello-etg6-ID8PyNN0.html
BMW 520 d Auto,15990.0,Diesel,Agosto,2010,249900,184,https://www.standvirtual.com/carros/anuncio/bmw-520-d-auto-ID8PyI7V.html
Renault Kadjar 1.3 TCe Intens EDC,27790.0,Gasolina,Abril,2021,38500,140,https://www.standvirtual.com/carros/anuncio/renault-kadjar-1-3-tce-intens-edc-ID8PvCVY.html
Peugeot 2008 1.6 e-HDi Allure 2-Tronic,14950.0,Diesel,Outubro,2013,147000,92,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-6-e-hdi-allure-2-tronic-ID8PyaON.html
Dacia Spring Electric 45 Comfort Plus,19900.0,Eléctrico,Junho,2022,1000,45,https://www.standvirtual.com/carros/anuncio/dacia-spring-electric-45-comfort-plus-ID8PoSY5.html
Renault Kadjar Energy dCi 110 EDC LIMITED,17990.0,Diesel,Dezembro,2016,126000,110,https://www.standvirtual.com/carros/anuncio/renault-kadjar-energy-dci-110-edc-limited-ID8Pprvh.html
Smart ForFour 1.0 Prime 71 Aut.,13350.0,Gasolina,Julho,2015,66441,71,https://www.standvirtual.com/carros/anuncio/smart-forfour-1-0-prime-71-aut-ID8Pxh0w.html
Smart ForFour 1.0 Passion 71 Aut.,14990.0,Gasolina,Fevereiro,2018,30000,71,https://www.standvirtual.com/carros/anuncio/smart-forfour-1-0-passion-71-aut-ID8Pv4dK.html
Renault Captur 1.5 dCi Exclusive EDC,26900.0,Diesel,Março,2021,15400,115,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-exclusive-edc-ID8PoFoh.html
Alfa Romeo Stelvio 2.2 D Super AT8,34900.0,Diesel,Agosto,2019,81000,190,https://www.standvirtual.com/carros/anuncio/alfa-romeo-stelvio-2-2-d-super-at8-ID8PublA.html
Mercedes-Benz A 180 CDi BE AMG Line Aut.,17990.0,Diesel,Abril,2013,220000,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-cdi-be-amg-line-aut-ID8Pz17O.html
Audi A1 1.6 TDi S-line,14500.0,Diesel,Agosto,2012,193128,90,https://www.standvirtual.com/carros/anuncio/audi-a1-1-6-tdi-s-line-ID8PpIQA.html
MINI Cabrio Cooper,12850.0,Gasolina,Março,2013,118000,122,https://www.standvirtual.com/carros/anuncio/mini-cabrio-cooper-ID8PxzKy.html
BMW 216 Active Tourer d Advantage,20400.0,Diesel,Junho,2018,72500,116,https://www.standvirtual.com/carros/anuncio/bmw-216-active-tourer-d-advantage-ID8PsKzb.html
Nissan Juke 1.5 dCi Tekna Premium Ext.1 Yellow S.,15900.0,Diesel,Fevereiro,2017,114500,110,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-5-dci-tekna-premium-ext-1-yellow-s-ID8PrScv.html
Renault Clio 1.0 TCe Limited,18980.0,Gasolina,Maio,2022,24750,90,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-limited-ID8PzagZ.html
Citroën C4 Picasso 1.6 e-HDi Seduction,15800.0,Diesel,Agosto,2015,148079,115,https://www.standvirtual.com/carros/anuncio/citron-c4-picasso-1-6-e-hdi-seduction-ID8PwsKZ.html
Opel Astra 1.3 CDTi Executive,7699.0,Diesel,Março,2014,178934,95,https://www.standvirtual.com/carros/anuncio/opel-astra-1-3-cdti-executive-ID8PyHg0.html
Peugeot 208 1.5 BlueHDi Active Pack,17890.0,Diesel,Fevereiro,2021,50000,102,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-5-bluehdi-active-pack-ID8PhCab.html
Peugeot 308 SW 1.5 BlueHDi Allure,17900.0,Diesel,Outubro,2018,181634,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-allure-ID8PwSZ3.html
Mercedes-Benz GLA 200 AMG Line,45990.0,Gasolina,Outubro,2020,33400,163,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-200-amg-line-ID8Px1n4.html
Peugeot 308 SW 1.6 BlueHDi Active,14350.0,Diesel,Maio,2018,157000,100,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-6-bluehdi-active-ID8PvlKc.html
Smart ForFour 1.0 Edition 1 Aut.,13990.0,Gasolina,Agosto,2018,82000,71,https://www.standvirtual.com/carros/anuncio/smart-forfour-1-0-edition-1-aut-ID8Py0OI.html
Mercedes-Benz A 200 AMG Line Aut.,38500.0,Gasolina,Maio,2022,6213,163,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-amg-line-aut-ID8Pri3r.html
Citroën DS3 1.6 THP Sport Chic,12450.0,Gasolina,Setembro,2013,110000,155,https://www.standvirtual.com/carros/anuncio/citron-ds3-1-6-thp-sport-chic-ID8PxBR3.html
Fiat 500C 0.9 8V TwinAir Lounge Dualogic,13990.0,Gasolina,Julho,2012,80000,85,https://www.standvirtual.com/carros/anuncio/fiat-500c-0-9-8v-twinair-lounge-dualogic-ID8PxVUJ.html
Fiat 500 1.0 Hybrid Lounge,14900.0,Gasolina,Novembro,2020,15300,70,https://www.standvirtual.com/carros/anuncio/fiat-500-1-0-hybrid-lounge-ID8PpZaO.html
Citroën C3 1.2 PureTech Seduction,12990.0,Gasolina,Janeiro,2017,135000,82,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-seduction-ID8Pyl9d.html
MINI One,14350.0,Diesel,Novembro,2014,135000,95,https://www.standvirtual.com/carros/anuncio/mini-one-ID8PykNe.html
Hyundai Kauai 1.6 CRDi Premium Pack Plus DCT,24980.0,Diesel,Setembro,2020,50028,136,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-1-6-crdi-premium-pack-plus-dct-ID8PxE0f.html
Dacia Duster 1.5 Blue dCi Prestige,23980.0,Diesel,Março,2021,43782,115,https://www.standvirtual.com/carros/anuncio/dacia-duster-1-5-blue-dci-prestige-ID8Py4TE.html
Peugeot 308 SW 1.2 PureTech Allure Pack EAT8,31480.0,Gasolina,Maio,2023,7033,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-2-puretech-allure-pack-eat8-ID8Pzzs4.html
Hyundai Tucson 1.6 T-GDI HEV Premium,39980.0,Híbrido (Gasolina),Abril,2023,4852,230,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-t-gdi-hev-premium-ID8Pz1so.html
Peugeot 5008 1.5 BlueHDi Allure EAT8,24980.0,Diesel,Fevereiro,2020,130837,130,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-eat8-ID8PznRt.html
Peugeot 3008 1.6 Hybrid4 Allure e-EAT8,37480.0,Híbrido (Gasolina),Fevereiro,2021,21076,300,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-hybrid4-allure-e-eat8-ID8PzlKV.html
Renault Clio 1.5 dCi Limited,14450.0,Diesel,Maio,2019,96932,90,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-limited-ID8PzMh2.html
MINI Countryman One D,27990.0,Diesel,Junho,2021,60000,116,https://www.standvirtual.com/carros/anuncio/mini-countryman-one-d-ID8PwvFv.html
Fiat Bravo 1.6 M-Jet Active,6750.0,Diesel,Fevereiro,2008,157461,105,https://www.standvirtual.com/carros/anuncio/fiat-bravo-1-6-m-jet-active-ID8Pzf4K.html
VW Polo 1.2 Comfortline,6500.0,Gasolina,Agosto,2010,237000,70,https://www.standvirtual.com/carros/anuncio/vw-polo-1-2-comfortline-ID8Pz4qs.html
Citroën C5 Aircross 1.5 BlueHDi Shine,26900.0,Diesel,Fevereiro,2022,56000,130,https://www.standvirtual.com/carros/anuncio/citron-c5-aircross-1-5-bluehdi-shine-ID8Pz4pT.html
Renault Grand Scénic 1.6 dCi Bose Edition SS,9250.0,Diesel,Março,2016,199085,130,https://www.standvirtual.com/carros/anuncio/renault-grand-scnic-1-6-dci-bose-edition-ss-ID8PzRWC.html
Nissan Qashqai 1.5 dCi N-Connecta DCT,24750.0,Diesel,Agosto,2020,59000,115,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-n-connecta-dct-ID8PzOHt.html
Porsche 991 GT3,175000.0,Gasolina,Maio,2015,87814,475,https://www.standvirtual.com/carros/anuncio/porsche-991-gt3-ID8PhGF6.html
MINI 1275,14900.0,Gasolina,Janeiro,1973,99659,57,https://www.standvirtual.com/carros/anuncio/mini-1275-ID8PiNr3.html
BMW 420 d Pack M Auto,33500.0,Diesel,Fevereiro,2014,185215,184,https://www.standvirtual.com/carros/anuncio/bmw-420-d-pack-m-auto-ID8PjTJY.html
Opel Kadett B coupé,7500.0,Gasolina,Outubro,1971,56308,60,https://www.standvirtual.com/carros/anuncio/opel-kadett-b-coup-ID8P0JmM.html
Citroën C5 Aircross 1.5 BlueHDi Shine EAT8,28990.0,Diesel,Fevereiro,2021,61000,130,https://www.standvirtual.com/carros/anuncio/citron-c5-aircross-1-5-bluehdi-shine-eat8-ID8Pw2oa.html
BMW 520 d Pack M Auto,46490.0,Diesel,Abril,2021,75000,190,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8PwvsD.html
Kia Sportage 1.6 T-GDI Drive,27990.0,Gasolina,Agosto,2022,37000,150,https://www.standvirtual.com/carros/anuncio/kia-sportage-1-6-t-gdi-drive-ID8Pw2n5.html
