brand,price,fuel,month,year,mileage,power,url
VW EOS 2.0 TDi,9990.0,Diesel,Agosto,2006,186807,140,https://www.standvirtual.com/carros/anuncio/vw-eos-2-0-tdi-ID8PxnjA.html
Audi R8 Spyder 5.2 FSi V10 S tronic Plus,199800.0,Gasolina,Maio,2019,64841,620,https://www.standvirtual.com/carros/anuncio/audi-r8-spyder-5-2-fsi-v10-s-tronic-plus-ID8PxniB.html
VW T-Roc 2.0 TDI Sport DSG 4Motion,34990.0,Diesel,Outubro,2021,31091,150,https://www.standvirtual.com/carros/anuncio/vw-t-roc-2-0-tdi-sport-dsg-4motion-ID8PzK4B.html
Opel Mokka 1.2 T Elegance,22950.0,Gasolina,Abril,2022,34000,100,https://www.standvirtual.com/carros/anuncio/opel-mokka-1-2-t-elegance-ID8PyQ0D.html
MINI Cabrio Cooper Sidewalk Special Edition Auto,34450.0,Gasolina,Abril,2021,41000,136,https://www.standvirtual.com/carros/anuncio/mini-cabrio-cooper-sidewalk-special-edition-auto-ID8PlOFy.html
Renault Clio 1.5 dCi Limited,11290.0,Diesel,Dezembro,2018,197405,90,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-limited-ID8Pvbhz.html
VW Golf 2.0 TSi R DSG,34900.0,Gasolina,Julho,2014,144000,300,https://www.standvirtual.com/carros/anuncio/vw-golf-2-0-tsi-r-dsg-ID8PzJtS.html
Peugeot 3008 1.6 BlueHDi Style,13900.0,Diesel,Dezembro,2014,119801,120,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-bluehdi-style-ID8PpuZl.html
Porsche Cayenne Turbo,29750.0,Gasolina,Janeiro,2003,213563,450,https://www.standvirtual.com/carros/anuncio/porsche-cayenne-turbo-ID8PyQaE.html
Land Rover Range Rover Sport 3.0 V6 S/C HSE,69950.0,Gasolina,Julho,2018,160240,340,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-sport-3-0-v6-s-c-hse-ID8PzBTA.html
MINI Electric Cooper SE Camden Edition,23500.0,Eléctrico,Abril,2021,35000,184,https://www.standvirtual.com/carros/anuncio/mini-electric-cooper-se-camden-edition-ID8PxEYL.html
Fiat 500 1.0 Hybrid Club,14990.0,Gasolina,Junho,2022,25000,70,https://www.standvirtual.com/carros/anuncio/fiat-500-1-0-hybrid-club-ID8Pu8FS.html
SEAT Ateca 2.0 TDI Xcellence 4Drive DSG,26980.0,Diesel,Maio,2017,92528,190,https://www.standvirtual.com/carros/anuncio/seat-ateca-2-0-tdi-xcellence-4drive-dsg-ID8PwXDw.html
Peugeot 308 SW 1.5 BlueHDi Style EAT8,18480.0,Diesel,Março,2019,77103,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-style-eat8-ID8PzUdz.html
Renault Mégane 1.6 TCe GT EDC,20500.0,Gasolina,Julho,2017,86000,205,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-6-tce-gt-edc-ID8PzUcy.html
Hyundai i30 1.4 T-GDI Style Plus,17990.0,Gasolina,Outubro,2019,82600,140,https://www.standvirtual.com/carros/anuncio/hyundai-i30-1-4-t-gdi-style-plus-ID8Pyf0c.html
Cupra Formentor 2.5 TSI DSG 4Drive VZ5,79500.0,Gasolina,Junho,2023,50,390,https://www.standvirtual.com/carros/anuncio/cupra-formentor-2-5-tsi-dsg-4drive-vz5-ID8PwQch.html
Mercedes-Benz GLC 300 d Coupé 4Matic,58900.0,Diesel,Fevereiro,2020,73000,245,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-300-d-coup-4matic-ID8PzxMA.html
Volvo V90 D3 Geartronic Momentum,27900.0,Diesel,Março,2018,125400,150,https://www.standvirtual.com/carros/anuncio/volvo-v90-d3-geartronic-momentum-ID8Pz1zT.html
Volvo V60 2.0 D4 R-Design Geartronic,33500.0,Diesel,Setembro,2019,100000,190,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-d4-r-design-geartronic-ID8PyIlx.html
Jaguar F-Pace 2.0 i4D R-Sport,33000.0,Diesel,Agosto,2016,82135,180,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-r-sport-ID8PxYdA.html
Land Rover Range Rover Sport 2.0 SD4 HSE,68500.0,Diesel,Maio,2019,66000,240,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-sport-2-0-sd4-hse-ID8Pw1Gp.html
BMW 116 d Corporate Edition M,30900.0,Diesel,Setembro,2022,22900,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-corporate-edition-m-ID8PuOqV.html
Skoda Enyaq iV 80,46500.0,Eléctrico,Junho,2022,11500,204,https://www.standvirtual.com/carros/anuncio/skoda-enyaq-iv-80-ID8PuOqU.html
Mercedes-Benz CLA 180,25700.0,Diesel,Junho,2018,112000,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-ID8Pn9o5.html
Fiat Tipo 1.3 M-Jet Easy,17250.0,Diesel,Novembro,2021,52000,95,https://www.standvirtual.com/carros/anuncio/fiat-tipo-1-3-m-jet-easy-ID8PzMHP.html
Mercedes-Benz Vito 116 CDI Longa Aut. SHUTTLE,22900.0,Diesel,Julho,2015,490000,163,https://www.standvirtual.com/carros/anuncio/mercedes-benz-vito-116-cdi-longa-aut-shuttle-ID8PzsiG.html
Mercedes-Benz EQC 400 4Matic,58950.0,Eléctrico,Junho,2021,14700,408,https://www.standvirtual.com/carros/anuncio/mercedes-benz-eqc-400-4matic-ID8Pz4s3.html
SEAT Leon 1.0 EcoTSI Style S/S,16900.0,Gasolina,Dezembro,2019,45000,115,https://www.standvirtual.com/carros/anuncio/seat-leon-1-0-ecotsi-style-s-s-ID8Pz5YA.html
Ford B-Max 1.6 TDCi Titanium X,9500.0,Diesel,Abril,2013,145000,95,https://www.standvirtual.com/carros/anuncio/ford-b-max-1-6-tdci-titanium-x-ID8PzK40.html
Chevrolet Impala,39900.0,Gasolina,Dezembro,1960,102069,147,https://www.standvirtual.com/carros/anuncio/chevrolet-impala-ID8OwmKM.html
Nissan GT-R 3.8 V6 Nismo,107500.0,Gasolina,Fevereiro,2010,90110,600,https://www.standvirtual.com/carros/anuncio/nissan-gt-r-3-8-v6-nismo-ID8Pqh4n.html
Alfa Romeo 33 1.3 Red,7500.0,Gasolina,Novembro,1989,158776,88,https://www.standvirtual.com/carros/anuncio/alfa-romeo-33-1-3-red-ID8P0cw4.html
BMW 116 d EfficientDynamics Edition Sport Line,18990.0,Diesel,Janeiro,2018,135580,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-efficientdynamics-edition-sport-line-ID8PxM3J.html
BMW 120 d Sport,9900.0,Diesel,Abril,2006,266000,163,https://www.standvirtual.com/carros/anuncio/bmw-120-d-sport-ID8Pvmh7.html
SEAT Ibiza 1.6 TDI Style,11900.0,Diesel,Setembro,2014,144458,105,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-6-tdi-style-ID8Pn8H4.html
Mazda CX-60 2.5 e-Sky.PHEV Homura +Com.P.(Ho.)+Conv.&Sou.P.+D.As.-SKO,58490.0,Híbrido (Gasolina),Junho,2023,4800,328,https://www.standvirtual.com/carros/anuncio/mazda-cx-60-2-5-e-sky-phev-homura-com-p-ho-conv-sou-p-d-as-sko-ID8PwCAV.html
BMW 120 d,15600.0,Diesel,Novembro,2009,191250,177,https://www.standvirtual.com/carros/anuncio/bmw-120-d-ID8PyGgz.html
Renault Clio 1.5 dCi Zen,10900.0,Diesel,Julho,2018,160000,75,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-zen-ID8PykA8.html
Kia e-Niro EV 64kWh Drive,40990.0,Eléctrico,Junho,2023,6410,204,https://www.standvirtual.com/carros/anuncio/kia-e-niro-ev-64kwh-drive-ID8PxSam.html
MINI One D,18990.0,Diesel,Maio,2018,97361,95,https://www.standvirtual.com/carros/anuncio/mini-one-d-ID8PnyDU.html
MINI One Sport Edition,25990.0,Gasolina,Dezembro,2021,16611,102,https://www.standvirtual.com/carros/anuncio/mini-one-sport-edition-ID8Pvffc.html
BMW X1 25 e xDrive Line Sport,37999.0,Híbrido (Gasolina),Junho,2020,21040,220,https://www.standvirtual.com/carros/anuncio/bmw-x1-25-e-xdrive-line-sport-ID8PpiD1.html
Audi Q2 1.0 TFSI Design,24999.0,Gasolina,Junho,2021,69000,116,https://www.standvirtual.com/carros/anuncio/audi-q2-1-0-tfsi-design-ID8PyxFg.html
Audi Q2 30 TFSI Design,23500.0,Gasolina,Julho,2019,41500,116,https://www.standvirtual.com/carros/anuncio/audi-q2-30-tfsi-design-ID8PyxIV.html
Mercedes-Benz E 350 CDi Avantgarde 4-Matic BlueEfficiency,14990.0,Diesel,Junho,2010,226000,231,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-350-cdi-avantgarde-4-matic-blueefficiency-ID8PzVOd.html
VW Touran 1.9 TDi Trendline 7L,6480.0,Diesel,Junho,2005,290000,105,https://www.standvirtual.com/carros/anuncio/vw-touran-1-9-tdi-trendline-7l-ID8PzQSw.html
BMW 320 e Touring Corporate Edition Auto,45500.0,Híbrido (Gasolina),Novembro,2022,5000,204,https://www.standvirtual.com/carros/anuncio/bmw-320-e-touring-corporate-edition-auto-ID8PzNGY.html
DS DS5 2.0 BlueHDi Performance Line EAT6,18900.0,Diesel,Julho,2016,73375,180,https://www.standvirtual.com/carros/anuncio/ds-ds5-2-0-bluehdi-performance-line-eat6-ID8PxmQI.html
Renault Clio 1.5 Blue dCi RS Line,17900.0,Diesel,Dezembro,2020,102000,115,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-blue-dci-rs-line-ID8PzFuZ.html
Kia Picanto 1.0 CVVT Urban,14990.0,Gasolina,Abril,2023,20538,67,https://www.standvirtual.com/carros/anuncio/kia-picanto-1-0-cvvt-urban-ID8PzK5A.html
BMW 420 d Pack M,23500.0,Diesel,Setembro,2013,171145,190,https://www.standvirtual.com/carros/anuncio/bmw-420-d-pack-m-ID8PxnoV.html
Smart ForFour Electric Drive Passion,17500.0,Eléctrico,Dezembro,2020,30000,82,https://www.standvirtual.com/carros/anuncio/smart-forfour-electric-drive-passion-ID8PxpP2.html
MINI Cooper Sport Edition,26999.0,Gasolina,Dezembro,2021,13000,136,https://www.standvirtual.com/carros/anuncio/mini-cooper-sport-edition-ID8Pxqua.html
Peugeot 208 1.2 PureTech Active Pack,15490.0,Gasolina,Março,2020,67650,75,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-active-pack-ID8Pu1jx.html
Mercedes-Benz C 300 de,63480.0,Híbrido (Diesel),Setembro,2023,2500,313,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-de-ID8PzUcr.html
Citroën C3 1.2 PureTech Feel,12500.0,Gasolina,Março,2019,58000,82,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-feel-ID8PzU6Q.html
Renault Zoe Intens 50,24900.0,Eléctrico,Outubro,2020,36000,136,https://www.standvirtual.com/carros/anuncio/renault-zoe-intens-50-ID8Pz4M7.html
Audi A4 Avant 1.9 TDI M6 S-Line,6500.0,Diesel,Setembro,2003,343546,130,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-1-9-tdi-m6-s-line-ID8PzJPi.html
Renault Zoe Zen 50 Flex,17900.0,Eléctrico,Outubro,2019,28000,109,https://www.standvirtual.com/carros/anuncio/renault-zoe-zen-50-flex-ID8Pz4Cb.html
Fiat 500C 1.2 Lounge,14900.0,Gasolina,Março,2019,69600,69,https://www.standvirtual.com/carros/anuncio/fiat-500c-1-2-lounge-ID8PxhXb.html
BMW 520 d Auto,17800.0,Diesel,Junho,2014,254000,184,https://www.standvirtual.com/carros/anuncio/bmw-520-d-auto-ID8PzYvY.html
Peugeot 508 1.5 BlueHDi Allure Pack EAT8,21750.0,Diesel,Dezembro,2019,106215,130,https://www.standvirtual.com/carros/anuncio/peugeot-508-1-5-bluehdi-allure-pack-eat8-ID8PzdBn.html
Toyota Yaris 1.5 HSD Comfort+P.Style,17350.0,Híbrido (Gasolina),Agosto,2018,122000,101,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-5-hsd-comfort-p-style-ID8PxZZM.html
Peugeot 308 SW 1.5 BlueHDi Style,12990.0,Diesel,Junho,2019,211431,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-style-ID8PA066.html
Peugeot 3008 1.6 BlueHDi GT Line,20990.0,Diesel,Agosto,2017,157800,120,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-bluehdi-gt-line-ID8PxKVV.html
Hyundai Kauai EV 64kWh Premium+LED,33900.0,Eléctrico,Maio,2022,13000,204,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-ev-64kwh-premium-led-ID8Pz2Vk.html
Kia e-Niro EV 64kWh,27900.0,Eléctrico,Julho,2020,86000,204,https://www.standvirtual.com/carros/anuncio/kia-e-niro-ev-64kwh-ID8Pz9LQ.html
Porsche Macan S,50000.0,Diesel,Julho,2017,182222,258,https://www.standvirtual.com/carros/anuncio/porsche-macan-s-ID8Pzska.html
Peugeot 208 1.2 PureTech Signature EAT6,16900.0,Gasolina,Janeiro,2019,59000,110,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-signature-eat6-ID8PyPXV.html
Mercedes-Benz A 180 d AMG Line Aut.,28900.0,Diesel,Janeiro,2019,110000,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PwLjn.html
Audi A5 Sportback 2.0 TDI Sport S tronic,25490.0,Diesel,Maio,2017,182403,190,https://www.standvirtual.com/carros/anuncio/audi-a5-sportback-2-0-tdi-sport-s-tronic-ID8PxVF0.html
Audi Q2 1.6 TDI S tronic,22490.0,Diesel,Julho,2019,163196,116,https://www.standvirtual.com/carros/anuncio/audi-q2-1-6-tdi-s-tronic-ID8PwhTZ.html
Audi A3 Sportback 1.6 TDI,14490.0,Diesel,Setembro,2018,207107,116,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-1-6-tdi-ID8PuVb1.html
BMW 320 d Auto,30990.0,Diesel,Maio,2019,92312,190,https://www.standvirtual.com/carros/anuncio/bmw-320-d-auto-ID8PxVFe.html
BMW 420 Gran Coupé d Line Sport Auto,18990.0,Diesel,Julho,2017,303454,190,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-line-sport-auto-ID8PxREo.html
BMW 525 d Pack M Auto,21490.0,Diesel,Agosto,2016,239481,218,https://www.standvirtual.com/carros/anuncio/bmw-525-d-pack-m-auto-ID8PwD3F.html
BMW 116 d Auto,15490.0,Diesel,Setembro,2018,216191,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-auto-ID8Pufap.html
BMW 318 d Touring Auto,29890.0,Diesel,Abril,2021,91688,150,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-auto-ID8PuQMi.html
Renault Zoe Life,19900.0,Eléctrico,Junho,2020,47000,88,https://www.standvirtual.com/carros/anuncio/renault-zoe-life-ID8Py4Hg.html
Mercedes-Benz C 200 d 9G-TRONIC,23990.0,Diesel,Setembro,2019,169587,160,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-9g-tronic-ID8PysOF.html
Toyota RAV4 2.0 D-4D Exclusive+GPS,19900.0,Diesel,Setembro,2015,149000,124,https://www.standvirtual.com/carros/anuncio/toyota-rav4-2-0-d-4d-exclusive-gps-ID8PzW9S.html
Fiat Panda,4999.0,Gasolina,Novembro,2011,129968,69,https://www.standvirtual.com/carros/anuncio/fiat-panda-ID8PyVQF.html
Fiat 500 1.2 S,14990.0,Gasolina,Fevereiro,2018,66040,69,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-s-ID8PvPHj.html
Ford S-Max 2.0 TDCi Titanium 7L,8290.0,Diesel,Outubro,2008,190000,140,https://www.standvirtual.com/carros/anuncio/ford-s-max-2-0-tdci-titanium-7l-ID8PA05M.html
Citroën C3 Pure Tech Feel,14900.0,Gasolina,Junho,2018,49000,82,https://www.standvirtual.com/carros/anuncio/citron-c3-pure-tech-feel-ID8Py1l0.html
BMW X5 3.0 sd,14990.0,Diesel,Junho,2009,320000,285,https://www.standvirtual.com/carros/anuncio/bmw-x5-3-0-sd-ID8PzVOa.html
Jeep Renegade 1.6 MJD Limited,19480.0,Diesel,Março,2018,94460,120,https://www.standvirtual.com/carros/anuncio/jeep-renegade-1-6-mjd-limited-ID8PzUbu.html
BMW 320,14900.0,Diesel,Maio,2009,330000,177,https://www.standvirtual.com/carros/anuncio/bmw-320-ID8Ps8ps.html
Porsche Panamera 4 E-Hybrid,78900.0,Híbrido (Gasolina),Junho,2018,159000,462,https://www.standvirtual.com/carros/anuncio/porsche-panamera-4-e-hybrid-ID8PuXe5.html
Mercedes-Benz C 200 d Station 9G-TRONIC AMG Line,28990.0,Diesel,Fevereiro,2019,115110,160,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-station-9g-tronic-amg-line-ID8PyTaw.html
BMW 218 d Line Sport,20750.0,Diesel,Outubro,2014,171000,143,https://www.standvirtual.com/carros/anuncio/bmw-218-d-line-sport-ID8PssYN.html
Peugeot 2008 1.2 PureTech Style EAT6,12900.0,Gasolina,Junho,2015,116256,110,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-style-eat6-ID8PA3LQ.html
Renault Clio 1.5 dCi Zen C/PM+Pneu+P.R&Go,12950.0,Diesel,Dezembro,2019,128770,75,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-zen-c-pm-pneu-p-r-go-ID8PA3LN.html
Dacia Duster 1.5 dCi Prestige,20100.0,Diesel,Fevereiro,2019,36200,110,https://www.standvirtual.com/carros/anuncio/dacia-duster-1-5-dci-prestige-ID8PA3LP.html
Toyota C-HR 1.8 HSD Comfort+P.Style,22950.0,Híbrido (Gasolina),Outubro,2018,123304,122,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hsd-comfort-p-style-ID8PA3LL.html
BMW 525 d Line Sport Auto,33950.0,Diesel,Novembro,2018,92433,231,https://www.standvirtual.com/carros/anuncio/bmw-525-d-line-sport-auto-ID8PA3LJ.html
Peugeot 5008 BlueHDI 120 EAT6 Stop & Start Allure,24990.0,Diesel,Julho,2018,119810,120,https://www.standvirtual.com/carros/anuncio/peugeot-5008-bluehdi-120-eat6-stop-start-allure-ID8PzdBg.html
Peugeot 2008 1.6 BlueHDi Style,15990.0,Diesel,Dezembro,2016,50300,75,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-6-bluehdi-style-ID8PzVNg.html
VW Up! 1.0 Move,12700.0,Gasolina,Novembro,2019,4723,60,https://www.standvirtual.com/carros/anuncio/vw-up-1-0-move-ID8Pz10y.html
Mercedes-Benz C 300 h AMG Line,30490.0,Híbrido (Diesel),Maio,2018,118468,231,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-h-amg-line-ID8PydkA.html
Mercedes-Benz E 220 d Avantgarde,29990.0,Diesel,Abril,2018,144677,194,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-avantgarde-ID8PuA7X.html
Mercedes-Benz CLA 180 d Shooting Brake AMG Line,19490.0,Diesel,Novembro,2016,255668,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-amg-line-ID8PsfNv.html
Mercedes-Benz GLC 300 e 4Matic,42490.0,Híbrido (Gasolina),Julho,2020,119893,320,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-300-e-4matic-ID8PxZFW.html
Toyota RAV4 2.5 HDF Lounge,34990.0,Híbrido (Gasolina),Novembro,2019,118761,218,https://www.standvirtual.com/carros/anuncio/toyota-rav4-2-5-hdf-lounge-ID8PyMDY.html
Toyota Yaris 1.4 D-4D Comfort+P.Style,10990.0,Diesel,Abril,2016,197811,90,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-4-d-4d-comfort-p-style-ID8PvOm9.html
SEAT Arona 1.6 TDI Style,14190.0,Diesel,Dezembro,2018,210610,95,https://www.standvirtual.com/carros/anuncio/seat-arona-1-6-tdi-style-ID8PzJx5.html
VW Touran 1.6 TDI Confortline,15490.0,Diesel,Maio,2017,224699,115,https://www.standvirtual.com/carros/anuncio/vw-touran-1-6-tdi-confortline-ID8Py534.html
Hyundai Tucson 1.6 CRDi Vanguard,29790.0,Diesel,Novembro,2021,20848,116,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-vanguard-ID8PxjMm.html
Mitsubishi Space Star 1.2 Intense Connect Edition,16990.0,Gasolina,Maio,2023,500,80,https://www.standvirtual.com/carros/anuncio/mitsubishi-space-star-1-2-intense-connect-edition-ID8Pu2Oq.html
Kia Sportage 1.6 T-GDI Drive,30490.0,Gasolina,Março,2023,18449,150,https://www.standvirtual.com/carros/anuncio/kia-sportage-1-6-t-gdi-drive-ID8PzVO5.html
MINI Clubman Cooper SD Auto,29990.0,Diesel,Julho,2017,89000,190,https://www.standvirtual.com/carros/anuncio/mini-clubman-cooper-sd-auto-ID8PcDC7.html
Ford Focus 1.5 TDCi EcoBlue ST-Line X,28490.0,Diesel,Outubro,2022,43458,120,https://www.standvirtual.com/carros/anuncio/ford-focus-1-5-tdci-ecoblue-st-line-x-ID8PyeDC.html
SEAT Leon ST,20990.0,Diesel,Abril,2018,111804,115,https://www.standvirtual.com/carros/anuncio/seat-leon-st-ID8PhNZN.html
SEAT Leon 1.0 TSI Style,23990.0,Gasolina,Dezembro,2020,15056,110,https://www.standvirtual.com/carros/anuncio/seat-leon-1-0-tsi-style-ID8Py49K.html
Alfa Romeo MiTo 1.3 JTDM,16490.0,Diesel,Abril,2018,61502,95,https://www.standvirtual.com/carros/anuncio/alfa-romeo-mito-1-3-jtdm-ID8PlCGG.html
Hyundai i30 1.6 CRDi STyle+Navi,22490.0,Diesel,Maio,2019,36665,116,https://www.standvirtual.com/carros/anuncio/hyundai-i30-1-6-crdi-style-navi-ID8Py41d.html
Volvo V90 2.0 D4 Inscription Geartronic,39990.0,Diesel,Dezembro,2018,55429,190,https://www.standvirtual.com/carros/anuncio/volvo-v90-2-0-d4-inscription-geartronic-ID8Py3Uu.html
Volvo V60 2.0 D3 Momentum Plus Geartronic,35990.0,Diesel,Novembro,2019,73304,150,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-d3-momentum-plus-geartronic-ID8Pyd0O.html
Peugeot 308 1.5 BlueHDi Allure,23490.0,Diesel,Novembro,2018,78944,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-5-bluehdi-allure-ID8PkE1H.html
Jeep Grand Cherokee 2.7 CRD Overland,9450.0,Diesel,Abril,2003,285000,163,https://www.standvirtual.com/carros/anuncio/jeep-grand-cherokee-2-7-crd-overland-ID8PyBC4.html
Renault Mégane Sport Tourer 1.5 Blue dCi GT Line,18999.0,Diesel,Março,2019,79521,115,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-blue-dci-gt-line-ID8PzEOI.html
Volvo V60 1.6 D2 Momentum Eco,15900.0,Diesel,Fevereiro,2015,84000,115,https://www.standvirtual.com/carros/anuncio/volvo-v60-1-6-d2-momentum-eco-ID8PA3LT.html
Peugeot e-208 Allure,24900.0,Eléctrico,Fevereiro,2020,27000,136,https://www.standvirtual.com/carros/anuncio/peugeot-e-208-allure-ID8PzCEK.html
Renault Mégane Cabrio,9990.0,Diesel,Novembro,2010,175052,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-cabrio-ID8Pz4Mi.html
Renault Clio 1.0 TCe Exclusive,14000.0,Gasolina,Novembro,2019,83287,100,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-exclusive-ID8PwiaA.html
Citroën C3 1.6 BlueHDi Feel,15000.0,Diesel,Fevereiro,2018,84121,75,https://www.standvirtual.com/carros/anuncio/citron-c3-1-6-bluehdi-feel-ID8PvV66.html
Mercedes-Benz S 280,8900.0,Gasolina,Novembro,1983,185686,185,https://www.standvirtual.com/carros/anuncio/mercedes-benz-s-280-ID8PqQG6.html
BMW 216 Active Tourer d Advantage,25990.0,Diesel,Fevereiro,2019,45375,116,https://www.standvirtual.com/carros/anuncio/bmw-216-active-tourer-d-advantage-ID8Pkt0e.html
Renault Zoe Life 40,20990.0,Eléctrico,Maio,2018,59166,92,https://www.standvirtual.com/carros/anuncio/renault-zoe-life-40-ID8PkPGi.html
Fiat Tipo Cross 1.3 Multijet,25990.0,Diesel,Março,2022,3855,95,https://www.standvirtual.com/carros/anuncio/fiat-tipo-cross-1-3-multijet-ID8PkGMy.html
Peugeot 308 1.5 BlueHDi Allure,23490.0,Diesel,Novembro,2018,53934,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-5-bluehdi-allure-ID8PkAOX.html
Audi Q2 30 TDI Sport,28990.0,Diesel,Novembro,2018,55427,116,https://www.standvirtual.com/carros/anuncio/audi-q2-30-tdi-sport-ID8PrpHn.html
BMW 216 Gran Coupé d Pack M,35990.0,Diesel,Dezembro,2020,50482,116,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-coup-d-pack-m-ID8Puscn.html
MINI Countryman One D,25990.0,Diesel,Julho,2018,47284,116,https://www.standvirtual.com/carros/anuncio/mini-countryman-one-d-ID8PyfjA.html
Opel Corsa 1.5 D Business Edition,19990.0,Diesel,Fevereiro,2021,56307,102,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-5-d-business-edition-ID8Pk8qu.html
BMW 218 d Line Sport Auto,28990.0,Diesel,Junho,2017,30951,150,https://www.standvirtual.com/carros/anuncio/bmw-218-d-line-sport-auto-ID8PrpxC.html
Nissan Qashqai 1.5 dCi N-Connecta,25990.0,Diesel,Junho,2017,76141,110,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-n-connecta-ID8PkifW.html
BMW 318 d Touring Advantage Auto,26490.0,Diesel,Agosto,2017,71134,150,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-advantage-auto-ID8Prb5n.html
